59.92063492063492,0.0
60.317460317460316,0.0
60.71428571428571,0.0
61.111111111111114,0.0
61.50793650793651,0.0
61.904761904761905,0.0
62.301587301587304,0.0
62.698412698412696,0.0
63.095238095238095,0.0
63.49206349206349,0.0
63.888888888888886,0.0
64.28571428571428,0.0
64.68253968253967,0.0
65.07936507936508,0.0
65.47619047619048,0.0
65.87301587301587,0.0
66.26984126984127,0.0
66.66666666666666,0.0
67.06349206349206,0.0
67.46031746031747,0.0
67.85714285714286,0.0
68.25396825396825,0.0
68.65079365079364,0.0
69.04761904761905,0.0
69.44444444444444,0.0
69.84126984126983,0.0
70.23809523809523,0.0
70.63492063492063,0.0
71.03174603174602,0.0
71.42857142857142,0.0
71.82539682539682,0.0
72.22222222222221,0.0
72.61904761904762,0.0
73.01587301587301,0.0
73.4126984126984,0.0
73.80952380952381,0.0
74.20634920634922,0.0
74.60317460317461,0.0
75.0,0.0
75.39682539682539,0.0
50.79365079365079,0.0
51.19047619047619,0.0
51.58730158730158,0.0
51.98412698412697,0.0
52.38095238095237,0.0
52.77777777777777,0.0
53.17460317460318,0.0
53.57142857142857,0.0
53.96825396825397,0.0
54.36507936507936,0.0
54.76190476190476,0.0
55.158730158730165,0.0
55.55555555555556,0.0
55.952380952380956,0.0
56.34920634920635,0.0
56.74603174603175,0.0
57.14285714285714,0.0
57.53968253968254,0.0
57.93650793650793,0.0
58.33333333333333,0.0
58.73015873015872,0.0
59.12698412698412,0.0
59.523809523809526,0.0
59.92063492063492,0.0
60.317460317460316,0.0
60.71428571428571,0.0
61.11111111111111,0.0
61.50793650793651,0.0
61.904761904761905,0.0
62.301587301587304,0.0
62.698412698412696,0.0
63.095238095238095,0.0
63.49206349206349,0.0
63.888888888888886,0.0
64.28571428571428,0.0
64.68253968253967,0.0
65.07936507936508,0.0
65.47619047619047,0.0
65.87301587301587,0.0
66.26984126984127,0.0
66.66666666666666,0.0
67.06349206349206,0.0
67.46031746031746,0.0
67.85714285714286,0.0
68.25396825396825,0.0
68.65079365079364,0.0
69.04761904761905,0.0
69.44444444444444,0.0
69.84126984126983,0.0
70.23809523809523,0.0
70.63492063492063,0.0
71.03174603174602,0.0
71.42857142857142,0.0
71.82539682539681,0.0
72.22222222222221,0.0
72.61904761904762,0.0
73.01587301587301,0.0
73.4126984126984,0.0
73.8095238095238,0.0
74.20634920634922,0.0
74.60317460317461,0.0
75.0,0.0
75.39682539682539,0.0
75.79365079365078,0.0
51.19047619047619,0.0
51.58730158730158,0.0
51.98412698412697,0.0
52.38095238095239,0.0
52.77777777777778,0.0
53.17460317460318,0.0
53.571428571428584,0.0
53.968253968253975,0.0
54.365079365079374,0.0
54.761904761904766,0.0
55.158730158730165,0.0
55.55555555555556,0.0
55.952380952380956,0.0
56.34920634920635,0.0
56.74603174603175,0.0
57.14285714285714,0.0
57.53968253968254,0.0
57.93650793650793,0.0
58.33333333333333,0.0
58.730158730158735,0.0
59.12698412698413,0.0
59.523809523809526,0.0
59.92063492063493,0.0
60.31746031746032,0.0
60.71428571428572,0.0
61.111111111111114,0.0
61.50793650793651,0.0
61.904761904761905,0.0
62.301587301587304,0.0
62.698412698412696,0.0
63.095238095238095,0.0
63.49206349206349,0.0
63.888888888888886,0.0
64.28571428571428,0.0
64.68253968253967,0.0
65.07936507936508,0.0
65.47619047619048,0.0
65.87301587301587,0.0
66.26984126984128,0.0
66.66666666666667,0.0
67.06349206349206,0.0
67.46031746031747,0.0
67.85714285714286,0.0
68.25396825396825,0.0
68.65079365079364,0.0
69.04761904761905,0.0
69.44444444444444,0.0
69.84126984126983,0.0
70.23809523809523,0.0
70.63492063492063,0.0
71.03174603174602,0.0
71.42857142857143,0.0
71.82539682539682,0.0
72.22222222222221,0.0
72.61904761904762,0.0
73.01587301587303,0.0
73.41269841269842,0.0
73.80952380952381,0.0
74.20634920634922,0.0
74.60317460317461,0.0
75.0,0.0
75.39682539682539,0.0
75.79365079365078,0.0
76.19047619047619,0.0
51.58730158730158,0.0
51.98412698412697,0.0
52.38095238095237,0.0
52.77777777777778,0.0
53.17460317460318,0.0
53.57142857142857,0.0
53.968253968253975,0.0
54.365079365079374,0.0
54.761904761904766,0.0
55.158730158730165,0.0
55.55555555555556,0.0
55.952380952380956,0.0
56.34920634920635,0.0
56.74603174603175,0.0
57.14285714285714,0.0
57.53968253968254,0.0
57.93650793650793,0.0
58.33333333333333,0.0
58.73015873015872,0.0
59.12698412698413,0.0
59.523809523809526,0.0
59.92063492063492,0.0
60.31746031746032,0.0
60.71428571428572,0.0
61.111111111111114,0.0
61.50793650793651,0.0
61.904761904761905,0.0
62.301587301587304,0.0
62.698412698412696,0.0
63.095238095238095,0.0
63.49206349206349,0.0
63.888888888888886,0.0
64.28571428571428,0.0
64.68253968253967,0.0
65.07936507936508,0.0
65.47619047619048,0.0
65.87301587301587,0.0
66.26984126984127,0.0
66.66666666666667,0.0
67.06349206349206,0.0
67.46031746031747,0.0
67.85714285714286,0.0
68.25396825396825,0.0
68.65079365079364,0.0
69.04761904761905,0.0
69.44444444444444,0.0
69.84126984126983,0.0
70.23809523809523,0.0
70.63492063492063,0.0
71.03174603174602,0.0
71.42857142857142,0.0
71.82539682539682,0.0
72.22222222222221,0.0
72.61904761904762,0.0
73.01587301587303,0.0
73.41269841269842,0.0
73.80952380952381,0.0
74.20634920634922,0.0
74.60317460317461,0.0
75.0,0.0
75.39682539682539,0.0
75.79365079365078,0.0
76.19047619047619,0.0
76.58730158730158,0.0
51.98412698412697,0.0
52.38095238095237,0.0
52.77777777777777,0.0
53.17460317460318,0.0
53.57142857142857,0.0
53.96825396825397,0.0
54.365079365079374,0.0
54.761904761904766,0.0
55.158730158730165,0.0
55.55555555555556,0.0
55.952380952380956,0.0
56.34920634920635,0.0
56.74603174603175,0.0
57.14285714285714,0.0
57.53968253968254,0.0
57.93650793650793,0.0
58.33333333333333,0.0
58.73015873015872,0.0
59.12698412698412,0.0
59.523809523809526,0.0
59.92063492063492,0.0
60.317460317460316,0.0
60.71428571428572,0.0
61.111111111111114,0.0
61.50793650793651,0.0
61.904761904761905,0.0
62.301587301587304,0.0
62.698412698412696,0.0
63.095238095238095,0.0
63.49206349206349,0.0
63.888888888888886,0.0
64.28571428571428,0.0
64.68253968253967,0.0
65.07936507936508,0.0
65.47619047619047,0.0
65.87301587301587,0.0
66.26984126984127,0.0
66.66666666666666,0.0
67.06349206349206,0.0
67.46031746031747,0.0
67.85714285714286,0.0
68.25396825396825,0.0
68.65079365079364,0.0
69.04761904761905,0.0
69.44444444444444,0.0
69.84126984126983,0.0
70.23809523809523,0.0
70.63492063492063,0.0
71.03174603174602,0.0
71.42857142857142,0.0
71.82539682539681,0.0
72.22222222222221,0.0
72.61904761904762,0.0
73.01587301587301,0.0
73.41269841269842,0.0
73.80952380952381,0.0
74.20634920634922,0.0
74.60317460317461,0.0
75.0,0.0
75.39682539682539,0.0
75.79365079365078,0.0
76.19047619047619,0.0
76.58730158730158,0.0
76.98412698412697,0.0
52.38095238095239,0.0
52.77777777777778,0.0
53.17460317460318,0.0
53.571428571428584,0.0
53.968253968253975,0.0
54.365079365079374,0.0
54.761904761904766,0.0
55.158730158730165,0.0
55.55555555555556,0.0
55.952380952380956,0.0
56.34920634920635,0.0
56.74603174603175,0.0
57.14285714285714,0.0
57.53968253968254,0.0
57.936507936507944,0.0
58.333333333333336,0.0
58.730158730158735,0.0
59.12698412698413,0.0
59.523809523809526,0.0
59.92063492063493,0.0
60.31746031746032,0.0
60.71428571428572,0.0
61.111111111111114,0.0
61.50793650793651,0.0
61.904761904761905,0.0
62.301587301587304,0.0
62.698412698412696,0.0
63.095238095238095,0.0
63.49206349206349,0.0
63.888888888888886,0.0
64.28571428571429,0.0
64.68253968253968,0.0
65.07936507936508,0.0
65.47619047619048,0.0
65.87301587301587,0.0
66.26984126984128,0.0
66.66666666666667,0.0
67.06349206349206,0.0
67.46031746031747,0.0
67.85714285714286,0.0
68.25396825396825,0.0
68.65079365079364,0.0
69.04761904761905,0.0
69.44444444444444,0.0
69.84126984126983,0.0
70.23809523809523,0.0
70.63492063492063,0.0
71.03174603174604,0.0
71.42857142857143,0.0
71.82539682539682,0.0
72.22222222222221,0.0
72.61904761904762,0.0
73.01587301587303,0.0
73.41269841269842,0.0
73.80952380952381,0.0
74.20634920634922,0.0
74.60317460317461,0.0
75.0,0.0
75.39682539682539,0.0
75.79365079365078,0.0
76.19047619047619,0.0
76.58730158730158,0.0
76.98412698412699,0.0
77.38095238095238,0.0
52.77777777777778,0.0
53.17460317460318,0.0
53.57142857142857,0.0
53.968253968253975,0.0
54.365079365079374,0.0
54.761904761904766,0.0
55.158730158730165,0.0
55.55555555555556,0.0
55.952380952380956,0.0
56.34920634920635,0.0
56.74603174603175,0.0
57.14285714285714,0.0
57.53968253968254,0.0
57.93650793650793,0.0
58.333333333333336,0.0
58.730158730158735,0.0
59.12698412698413,0.0
59.523809523809526,0.0
59.92063492063492,0.0
60.31746031746032,0.0
60.71428571428572,0.0
61.111111111111114,0.0
61.50793650793651,0.0
61.904761904761905,0.0
62.301587301587304,0.0
62.698412698412696,0.0
63.095238095238095,0.0
63.49206349206349,0.0
63.888888888888886,0.0
64.28571428571428,0.0
64.68253968253968,0.0
65.07936507936508,0.0
65.47619047619048,0.0
65.87301587301587,0.0
66.26984126984127,0.0
66.66666666666667,0.0
67.06349206349206,0.0
67.46031746031747,0.0
67.85714285714286,0.0
68.25396825396825,0.0
68.65079365079364,0.0
69.04761904761905,0.0
69.44444444444444,0.0
69.84126984126983,0.0
70.23809523809523,0.0
70.63492063492063,0.0
71.03174603174604,0.0
71.42857142857143,0.0
71.82539682539682,0.0
72.22222222222221,0.0
72.61904761904762,0.0
73.01587301587303,0.0
73.41269841269842,0.0
73.80952380952381,0.0
74.20634920634922,0.0
74.60317460317461,0.0
75.0,0.0
75.39682539682539,0.0
75.79365079365078,0.0
76.19047619047619,0.0
76.58730158730158,0.0
76.98412698412697,0.0
77.38095238095238,0.0
77.77777777777779,0.0
53.17460317460318,0.0
53.57142857142857,0.0
53.96825396825397,0.0
54.365079365079374,0.0
54.761904761904766,0.0
55.158730158730165,0.0
55.55555555555556,0.0
55.952380952380956,0.0
56.34920634920635,0.0
56.74603174603175,0.0
57.14285714285714,0.0
57.53968253968254,0.0
57.93650793650793,0.0
58.33333333333333,0.0
58.730158730158735,0.0
59.12698412698413,0.0
59.523809523809526,0.0
59.92063492063492,0.0
60.317460317460316,0.0
60.71428571428572,0.0
61.111111111111114,0.0
61.50793650793651,0.0
61.904761904761905,0.0
62.301587301587304,0.0
62.698412698412696,0.0
63.095238095238095,0.0
63.49206349206349,0.0
63.888888888888886,0.0
64.28571428571428,0.0
64.68253968253967,0.0
65.07936507936508,0.0
65.47619047619048,0.0
65.87301587301587,0.0
66.26984126984127,0.0
66.66666666666666,0.0
67.06349206349206,0.0
67.46031746031747,0.0
67.85714285714286,0.0
68.25396825396825,0.0
68.65079365079364,0.0
69.04761904761905,0.0
69.44444444444444,0.0
69.84126984126983,0.0
70.23809523809523,0.0
70.63492063492063,0.0
71.03174603174602,0.0
71.42857142857143,0.0
71.82539682539682,0.0
72.22222222222221,0.0
72.61904761904762,0.0
73.01587301587301,0.0
73.41269841269842,0.0
73.80952380952381,0.0
74.20634920634922,0.0
74.60317460317461,0.0
75.0,0.0
75.39682539682539,0.0
75.79365079365078,0.0
76.19047619047619,0.0
76.58730158730158,0.0
76.98412698412697,0.0
77.38095238095238,0.0
77.77777777777779,0.0
78.17460317460318,0.0
53.57142857142857,0.0
53.96825396825397,0.0
54.36507936507936,0.0
54.761904761904766,0.0
55.158730158730165,0.0
55.55555555555556,0.0
55.952380952380956,0.0
56.34920634920635,0.0
56.74603174603175,0.0
57.14285714285714,0.0
57.53968253968254,0.0
57.93650793650793,0.0
58.33333333333333,0.0
58.73015873015872,0.0
59.12698412698413,0.0
59.523809523809526,0.0
59.92063492063492,0.0
60.317460317460316,0.0
60.71428571428571,0.0
61.111111111111114,0.0
61.50793650793651,0.0
61.904761904761905,0.0
62.301587301587304,0.0
62.698412698412696,0.0
63.095238095238095,0.0
63.49206349206349,0.0
63.888888888888886,0.0
64.28571428571428,0.0
64.68253968253967,0.0
65.07936507936508,0.0
65.47619047619048,0.0
65.87301587301587,0.0
66.26984126984127,0.0
66.66666666666666,0.0
67.06349206349206,0.0
67.46031746031747,0.0
67.85714285714286,0.0
68.25396825396825,0.0
68.65079365079364,0.0
69.04761904761905,0.0
69.44444444444444,0.0
69.84126984126983,0.0
70.23809523809523,0.0
70.63492063492063,0.0
71.03174603174602,0.0
71.42857142857142,0.0
71.82539682539682,0.0
72.22222222222221,0.0
72.61904761904762,0.0
73.01587301587301,0.0
73.4126984126984,0.0
73.80952380952381,0.0
74.20634920634922,0.0
74.60317460317461,0.0
75.0,0.0
75.39682539682539,0.0
75.79365079365078,0.0
76.19047619047619,0.0
76.58730158730158,0.0
76.98412698412697,0.0
77.38095238095238,0.0
77.77777777777777,0.0
78.17460317460318,0.0
78.57142857142857,0.0
53.96825396825397,0.0
54.36507936507936,0.0
54.76190476190476,0.0
55.158730158730165,0.0
55.55555555555556,0.0
55.952380952380956,0.0
56.34920634920635,0.0
56.74603174603175,0.0
57.14285714285714,0.0
57.53968253968254,0.0
57.93650793650793,0.0
58.33333333333333,0.0
58.73015873015872,0.0
59.12698412698412,0.0
59.523809523809526,0.0
59.92063492063492,0.0
60.317460317460316,0.0
60.71428571428571,0.0
61.11111111111111,0.0
61.50793650793651,0.0
61.904761904761905,0.0
62.301587301587304,0.0
62.698412698412696,0.0
63.095238095238095,0.0
63.49206349206349,0.0
63.888888888888886,0.0
64.28571428571428,0.0
64.68253968253967,0.0
65.07936507936508,0.0
65.47619047619047,0.0
65.87301587301587,0.0
66.26984126984127,0.0
66.66666666666666,0.0
67.06349206349206,0.0
67.46031746031746,0.0
67.85714285714286,0.0
68.25396825396825,0.0
68.65079365079364,0.0
69.04761904761905,0.0
69.44444444444444,0.0
69.84126984126983,0.0
70.23809523809523,0.0
70.63492063492063,0.0
71.03174603174602,0.0
71.42857142857142,0.0
71.82539682539681,0.0
72.22222222222221,0.0
72.61904761904762,0.0
73.01587301587301,0.0
73.4126984126984,0.0
73.8095238095238,0.0
74.20634920634922,0.0
74.60317460317461,0.0
75.0,0.0
75.39682539682539,0.0
75.79365079365078,0.0
76.19047619047619,0.0
76.58730158730158,0.0
76.98412698412697,0.0
77.38095238095238,0.0
77.77777777777777,0.0
78.17460317460316,0.0
78.57142857142857,0.0
78.96825396825396,0.0
54.365079365079374,0.0
54.761904761904766,0.0
55.158730158730165,0.0
55.55555555555556,0.0
55.952380952380956,0.0
56.34920634920635,0.0
56.74603174603175,0.0
57.14285714285714,0.0
57.53968253968254,0.0
57.93650793650793,0.0
58.33333333333333,0.0
58.730158730158735,0.0
59.12698412698413,0.0
59.523809523809526,0.0
59.92063492063493,0.0
60.31746031746032,0.0
60.71428571428572,0.0
61.111111111111114,0.0
61.50793650793651,0.0
61.904761904761905,0.0
62.301587301587304,0.0
62.698412698412696,0.0
63.095238095238095,0.0
63.49206349206349,0.0
63.888888888888886,0.0
64.28571428571428,0.0
64.68253968253967,0.0
65.07936507936508,0.0
65.47619047619048,0.0
65.87301587301587,0.0
66.26984126984128,0.0
66.66666666666667,0.0
67.06349206349206,0.0
67.46031746031747,0.0
67.85714285714286,0.0
68.25396825396825,0.0
68.65079365079364,0.0
69.04761904761905,0.0
69.44444444444444,0.0
69.84126984126983,0.0
70.23809523809523,0.0
70.63492063492063,0.0
71.03174603174602,0.0
71.42857142857143,0.0
71.82539682539682,0.0
72.22222222222221,0.0
72.61904761904762,0.0
73.01587301587303,0.0
73.41269841269842,0.0
73.80952380952381,0.0
74.20634920634922,0.0
74.60317460317461,0.0
75.0,0.0
75.39682539682539,0.0
75.79365079365078,0.0
76.19047619047619,0.0
76.58730158730158,0.0
76.98412698412697,0.0
77.38095238095238,0.0
77.77777777777779,0.0
78.17460317460318,0.0
78.57142857142857,0.0
78.96825396825398,0.0
79.36507936507937,0.0
54.761904761904766,0.0
55.158730158730165,0.0
55.55555555555556,0.0
55.952380952380956,0.0
56.34920634920635,0.0
56.74603174603175,0.0
57.14285714285714,0.0
57.53968253968254,0.0
57.93650793650793,0.0
58.33333333333333,0.0
58.73015873015872,0.0
59.12698412698413,0.0
59.523809523809526,0.0
59.92063492063492,0.0
60.31746031746032,0.0
60.71428571428572,0.0
61.111111111111114,0.0
61.50793650793651,0.0
61.904761904761905,0.0
62.301587301587304,0.0
62.698412698412696,0.0
63.095238095238095,0.0
63.49206349206349,0.0
63.888888888888886,0.0
64.28571428571428,0.0
64.68253968253967,0.0
65.07936507936508,0.0
65.47619047619048,0.0
65.87301587301587,0.0
66.26984126984127,0.0
66.66666666666667,0.0
67.06349206349206,0.0
67.46031746031747,0.0
67.85714285714286,0.0
68.25396825396825,0.0
68.65079365079364,0.0
69.04761904761905,0.0
69.44444444444444,0.0
69.84126984126983,0.0
70.23809523809523,0.0
70.63492063492063,0.0
71.03174603174602,0.0
71.42857142857142,0.0
71.82539682539682,0.0
72.22222222222221,0.0
72.61904761904762,0.0
73.01587301587303,0.0
73.41269841269842,0.0
73.80952380952381,0.0
74.20634920634922,0.0
74.60317460317461,0.0
75.0,0.0
75.39682539682539,0.0
75.79365079365078,0.0
76.19047619047619,0.0
76.58730158730158,0.0
76.98412698412697,0.0
77.38095238095238,0.0
77.77777777777777,0.0
78.17460317460318,0.0
78.57142857142857,0.0
78.96825396825396,0.0
79.36507936507937,0.0
79.76190476190477,0.0
55.158730158730165,0.0
55.55555555555556,0.0
55.952380952380956,0.0
56.34920634920635,0.0
56.74603174603175,0.0
57.14285714285714,0.0
57.53968253968254,0.0
57.93650793650793,0.0
58.33333333333333,0.0
58.73015873015872,0.0
59.12698412698412,0.0
59.523809523809526,0.0
59.92063492063492,0.0
60.317460317460316,0.0
60.71428571428572,0.0
61.111111111111114,0.0
61.50793650793651,0.0
61.904761904761905,0.0
62.301587301587304,0.0
62.698412698412696,0.0
63.095238095238095,0.0
63.49206349206349,0.0
63.888888888888886,0.0
64.28571428571428,0.0
64.68253968253967,0.0
65.07936507936508,0.0
65.47619047619047,0.0
65.87301587301587,0.0
66.26984126984127,0.0
66.66666666666666,0.0
67.06349206349206,0.0
67.46031746031747,0.0
67.85714285714286,0.0
68.25396825396825,0.0
68.65079365079364,0.0
69.04761904761905,0.0
69.44444444444444,0.0
69.84126984126983,0.0
70.23809523809523,0.0
70.63492063492063,0.0
71.03174603174602,0.0
71.42857142857142,0.0
71.82539682539681,0.0
72.22222222222221,0.0
72.61904761904762,0.0
73.01587301587301,0.0
73.41269841269842,0.0
73.80952380952381,0.0
74.20634920634922,0.0
74.60317460317461,0.0
75.0,0.0
75.39682539682539,0.0
75.79365079365078,0.0
76.19047619047619,0.0
76.58730158730158,0.0
76.98412698412697,0.0
77.38095238095238,0.0
77.77777777777777,0.0
78.17460317460316,0.0
78.57142857142857,0.0
78.96825396825396,0.0
79.36507936507937,0.0
79.76190476190477,0.0
80.15873015873017,0.0
55.55555555555556,0.0
55.952380952380956,0.0
56.34920634920635,0.0
56.74603174603175,0.0
57.14285714285714,0.0
57.53968253968254,0.0
57.936507936507944,0.0
58.333333333333336,0.0
58.730158730158735,0.0
59.12698412698413,0.0
59.523809523809526,0.0
59.92063492063493,0.0
60.31746031746032,0.0
60.71428571428572,0.0
61.111111111111114,0.0
61.50793650793651,0.0
61.904761904761905,0.0
62.301587301587304,0.0
62.698412698412696,0.0
63.095238095238095,0.0
63.49206349206349,0.0
63.888888888888886,0.0
64.28571428571429,0.0
64.68253968253968,0.0
65.07936507936508,0.0
65.47619047619048,0.0
65.87301587301587,0.0
66.26984126984128,0.0
66.66666666666667,0.0
67.06349206349206,0.0
67.46031746031747,0.0
67.85714285714286,0.0
68.25396825396825,0.0
68.65079365079364,0.0
69.04761904761905,0.0
69.44444444444444,0.0
69.84126984126983,0.0
70.23809523809523,0.0
70.63492063492063,0.0
71.03174603174604,0.0
71.42857142857143,0.0
71.82539682539682,0.0
72.22222222222221,0.0
72.61904761904762,0.0
73.01587301587303,0.0
73.41269841269842,0.0
73.80952380952381,0.0
74.20634920634922,0.0
74.60317460317461,0.0
75.0,0.0
75.39682539682539,0.0
75.79365079365078,0.0
76.19047619047619,0.0
76.58730158730158,0.0
76.98412698412699,0.0
77.38095238095238,0.0
77.77777777777779,0.0
78.17460317460318,0.0
78.57142857142857,0.0
78.96825396825398,0.0
79.36507936507937,0.0
79.76190476190477,0.0
80.15873015873017,0.0
80.55555555555556,0.0
55.952380952380956,0.0
56.34920634920635,0.0
56.74603174603175,0.0
57.14285714285714,0.0
57.53968253968254,0.0
57.93650793650793,0.0
58.333333333333336,0.0
58.730158730158735,0.0
59.12698412698413,0.0
59.523809523809526,0.0
59.92063492063492,0.0
60.31746031746032,0.0
60.71428571428572,0.0
61.111111111111114,0.0
61.50793650793651,0.0
61.904761904761905,0.0
62.301587301587304,0.0
62.698412698412696,0.0
63.095238095238095,0.0
63.49206349206349,0.0
63.888888888888886,0.0
64.28571428571428,0.0
64.68253968253968,0.0
65.07936507936508,0.0
65.47619047619048,0.0
65.87301587301587,0.0
66.26984126984127,0.0
66.66666666666667,0.0
67.06349206349206,0.0
67.46031746031747,0.0
67.85714285714286,0.0
68.25396825396825,0.0
68.65079365079364,0.0
69.04761904761905,0.0
69.44444444444444,0.0
69.84126984126983,0.0
70.23809523809523,0.0
70.63492063492063,0.0
71.03174603174604,0.0
71.42857142857143,0.0
71.82539682539682,0.0
72.22222222222221,0.0
72.61904761904762,0.0
73.01587301587303,0.0
73.41269841269842,0.0
73.80952380952381,0.0
74.20634920634922,0.0
74.60317460317461,0.0
75.0,0.0
75.39682539682539,0.0
75.79365079365078,0.0
76.19047619047619,0.0
76.58730158730158,0.0
76.98412698412697,0.0
77.38095238095238,0.0
77.77777777777779,0.0
78.17460317460318,0.0
78.57142857142857,0.0
78.96825396825396,0.0
79.36507936507937,0.0
79.76190476190477,0.0
80.15873015873017,0.0
80.55555555555556,0.0
80.95238095238095,0.0
56.34920634920635,0.0
56.74603174603175,0.0
57.14285714285714,0.0
57.53968253968254,0.0
57.93650793650793,0.0
58.33333333333333,0.0
58.730158730158735,0.0
59.12698412698413,0.0
59.523809523809526,0.0
59.92063492063492,0.0
60.317460317460316,0.0
60.71428571428572,0.0
61.111111111111114,0.0
61.50793650793651,0.0
61.904761904761905,0.0
62.301587301587304,0.0
62.698412698412696,0.0
63.095238095238095,0.0
63.49206349206349,0.0
63.888888888888886,0.0
64.28571428571428,0.0
64.68253968253967,0.0
65.07936507936508,0.0
65.47619047619048,0.0
65.87301587301587,0.0
66.26984126984127,0.0
66.66666666666666,0.0
67.06349206349206,0.0
67.46031746031747,0.0
67.85714285714286,0.0
68.25396825396825,0.0
68.65079365079364,0.0
69.04761904761905,0.0
69.44444444444444,0.0
69.84126984126983,0.0
70.23809523809523,0.0
70.63492063492063,0.0
71.03174603174602,0.0
71.42857142857143,0.0
71.82539682539682,0.0
72.22222222222221,0.0
72.61904761904762,0.0
73.01587301587301,0.0
73.41269841269842,0.0
73.80952380952381,0.0
74.20634920634922,0.0
74.60317460317461,0.0
75.0,0.0
75.39682539682539,0.0
75.79365079365078,0.0
76.19047619047619,0.0
76.58730158730158,0.0
76.98412698412697,0.0
77.38095238095238,0.0
77.77777777777779,0.0
78.17460317460318,0.0
78.57142857142857,0.0
78.96825396825396,0.0
79.36507936507937,0.0
79.76190476190477,0.0
80.15873015873017,0.0
80.55555555555556,0.0
80.95238095238095,0.0
81.34920634920636,0.0
56.74603174603175,0.0
57.14285714285714,0.0
57.53968253968254,0.0
57.93650793650793,0.0
58.33333333333333,0.0
58.73015873015872,0.0
59.12698412698413,0.0
59.523809523809526,0.0
59.92063492063492,0.0
60.317460317460316,0.0
60.71428571428571,0.0
61.111111111111114,0.0
61.50793650793651,0.0
61.904761904761905,0.0
62.301587301587304,0.0
62.698412698412696,0.0
63.095238095238095,0.0
63.49206349206349,0.0
63.888888888888886,0.0
64.28571428571428,0.0
64.68253968253967,0.0
65.07936507936508,0.0
65.47619047619048,0.0
65.87301587301587,0.0
66.26984126984127,0.0
66.66666666666666,0.0
67.06349206349206,0.0
67.46031746031747,0.0
67.85714285714286,0.0
68.25396825396825,0.0
68.65079365079364,0.0
69.04761904761905,0.0
69.44444444444444,0.0
69.84126984126983,0.0
70.23809523809523,0.0
70.63492063492063,0.0
71.03174603174602,0.0
71.42857142857142,0.0
71.82539682539682,0.0
72.22222222222221,0.0
72.61904761904762,0.0
73.01587301587301,0.0
73.4126984126984,0.0
73.80952380952381,0.0
74.20634920634922,0.0
74.60317460317461,0.0
75.0,0.0
75.39682539682539,0.0
75.79365079365078,0.0
76.19047619047619,0.0
76.58730158730158,0.0
76.98412698412697,0.0
77.38095238095238,0.0
77.77777777777777,0.0
78.17460317460318,0.0
78.57142857142857,0.0
78.96825396825396,0.0
79.36507936507937,0.0
79.76190476190476,0.0
80.15873015873017,0.0
80.55555555555556,0.0
80.95238095238095,0.0
81.34920634920636,0.0
81.74603174603175,0.0
57.14285714285714,0.0
57.53968253968254,0.0
57.93650793650793,0.0
58.33333333333333,0.0
58.73015873015872,0.0
59.12698412698412,0.0
59.523809523809526,0.0
59.92063492063492,0.0
60.317460317460316,0.0
60.71428571428571,0.0
61.11111111111111,0.0
61.50793650793651,0.0
61.904761904761905,0.0
62.301587301587304,0.0
62.698412698412696,0.0
63.095238095238095,0.0
63.49206349206349,0.0
63.888888888888886,0.0
64.28571428571428,0.0
64.68253968253967,0.0
65.07936507936508,0.0
